date,time,site,ipa,station,observer,tide,water_level,secchi_m,depth_m,species,tax_group,org_type,length_mm,fish_notes,transect_notes
2019-04-29T00:00:00Z,1899-12-30T11:15:00Z,COR,Armored,2,NA,Flood,4.8,NA,31,Herring,Forage Fish,Fish,32,NA,
2019-05-22T00:00:00Z,1899-12-30T10:28:00Z,TUR,Natural,0,NA,Ebb,1.3,NA,11,Herring,Forage Fish,Fish,32,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,32,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,32,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,32,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,32,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,32,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,32,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,32,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,32,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,32,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,31,NA,
2018-06-12T00:00:00Z,1899-12-30T12:50:00Z,FAM,Restored,0,GS,Flood,NA,NA,1.0426229508196723,Buffalo Sculpin,Cottidae,Fish,31,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,31,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,31,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,31,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,31,NA,
2018-09-11T00:00:00Z,1899-12-30T16:20:00Z,TUR,Natural,2,"JS, GS",NA,NA,NA,NA,Stickleback,Stichaeid,Fish,31,NA,
2018-09-11T00:00:00Z,1899-12-30T09:30:00Z,FAM,Restored,2,"JS, GS",NA,NA,NA,NA,Stickleback,Stichaeid,Fish,31,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,31,NA,
2019-05-22T00:00:00Z,1899-12-30T10:15:00Z,TUR,Restored,0,NA,Ebb,1.9,NA,2.5,Tom Cod,Gadidae,Fish,31,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,31,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,31,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,31,NA,
2019-06-18T00:00:00Z,1899-12-30T10:24:00Z,COR,Restored,0,NA,Ebb,0.2,NA,4,Tadpole Sculpin,Cottidae,Fish,31,NA,
2019-06-18T00:00:00Z,1899-12-30T10:24:00Z,COR,Restored,0,NA,Ebb,0.2,NA,4,Tadpole Sculpin,Cottidae,Fish,31,NA,
2019-07-15T00:00:00Z,1899-12-30T10:35:00Z,FAM,Natural,1,NA,Low,-1.6,NA,12,UnID Rockfish,Rockfish,Fish,31,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Buffalo Sculpin,Cottidae,Fish,31,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Buffalo Sculpin,Cottidae,Fish,31,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Buffalo Sculpin,Cottidae,Fish,31,NA,
2018-07-16T00:00:00Z,1899-12-30T11:17:00Z,SHR,Restored,0,PC EC,NA,NA,NA,NA,Graceful Crab,Decapod,Benthic invertebrate,30,Female,
2018-08-23T00:00:00Z,1899-12-30T10:42:00Z,TUR,Armored,1,"GS, GL",NA,NA,NA,NA,Green Shrimp,Decapod,Benthic invertebrate,30,NA,
2018-08-23T00:00:00Z,1899-12-30T10:42:00Z,TUR,Armored,1,"GS, GL",NA,NA,NA,NA,Kelp Crab,Decapod,Benthic invertebrate,30,Male,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-04-29T00:00:00Z,1899-12-30T11:45:00Z,COR,Armored,0,NA,Flood,5.2,NA,6,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-04-30T00:00:00Z,1899-12-30T14:01:00Z,TUR,Restored,0,NA,Flood,4.6,NA,6,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-04-30T00:00:00Z,1899-12-30T14:01:00Z,TUR,Restored,0,NA,Flood,4.6,NA,6,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Pandalid,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Hippolyte Sp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Hippolyte Sp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Hippolyte Sp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Hippolyte Sp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Hippolyte Sp,Decapod,Benthic Invertebrate,30,NA,
2019-05-22T00:00:00Z,1899-12-30T10:15:00Z,TUR,Restored,0,NA,Ebb,1.9,NA,2.5,Kelp Crab,Decapod,Benthic Invertebrate,30,male,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,30,NA,
2019-06-18T00:00:00Z,1899-12-30T10:05:00Z,COR,Restored,1,NA,Ebb,0.9,NA,6,Kelp Crab,Decapod,Benthic Invertebrate,30,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,30,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,30,NA,
2018-07-12T00:00:00Z,1899-12-30T14:50:00Z,COR,Natural,2,TBF,NA,NA,NA,NA,Stickleback,Stichaeid,Fish,30,NA,
2018-09-06T00:00:00Z,1899-12-30T10:09:00Z,DOK,Restored,1,"GS, TF",NA,NA,NA,NA,Stickleback,Stichaeid,Fish,30,NA,
2019-04-29T00:00:00Z,1899-12-30T14:17:00Z,FAM,Natural,2,NA,Ebb,4.4,NA,30,Kelp Greenling,Hexagrammidae,Fish,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Kelp Greenling,Hexagrammidae,Fish,30,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Silver Spotted Sculpin,Cottidae,Fish,30,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,30,NA,
2019-05-22T00:00:00Z,1899-12-30T10:28:00Z,TUR,Natural,0,NA,Ebb,1.3,NA,11,Herring,Forage Fish,Fish,30,NA,
2019-05-22T00:00:00Z,1899-12-30T10:15:00Z,TUR,Restored,0,NA,Ebb,1.9,NA,2.5,Tom Cod,Gadidae,Fish,30,NA,
2019-05-22T00:00:00Z,1899-12-30T10:15:00Z,TUR,Restored,0,NA,Ebb,1.9,NA,2.5,Tom Cod,Gadidae,Fish,30,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,30,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,30,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,30,NA,
2019-05-22T00:00:00Z,1899-12-30T15:00:00Z,FAM,Armored,2,NA,Flood,-0.9,NA,33.5,UnID Larval Fish,UnID Fish,Fish,30,NA,
2019-05-22T00:00:00Z,1899-12-30T15:30:00Z,FAM,Armored,1,NA,Flood,-0.5,NA,13,UnID Larval Fish,UnID Fish,Fish,30,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Shiner Perch,Perch,Fish,30,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Buffalo Sculpin,Cottidae,Fish,30,NA,
2019-08-20T00:00:00Z,1899-12-30T11:23:00Z,DOK,Restored,0,NA,NA,NA,NA,10,Stickleback,Stichaeid,Fish,30,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,30,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,30,NA,
2019-09-13T00:00:00Z,1899-12-30T11:51:00Z,EDG,Armored,2,NA,NA,NA,NA,35,Stickleback,Stichaeid,Fish,30,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,29,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,29,NA,
2019-07-16T00:00:00Z,1899-12-30T12:57:00Z,COR,Restored,0,NA,Flood,-1.1,NA,4,Buffalo Sculpin,Cottidae,Fish,29,NA,
2019-08-20T00:00:00Z,1899-12-30T12:16:00Z,DOK,Natural,1,NA,NA,NA,NA,19,Stickleback,Stichaeid,Fish,29,NA,
2019-08-20T00:00:00Z,1899-12-30T12:23:00Z,DOK,Natural,0,NA,NA,NA,NA,10,Stickleback,Stichaeid,Fish,29,NA,
2018-09-12T00:00:00Z,1899-12-30T12:35:00Z,COR,Armored,0,"TBF, MS",NA,NA,NA,NA,UnID Shrimp,Decapod,Benthic invertebrate,28,NA,
2019-04-30T00:00:00Z,1899-12-30T14:01:00Z,TUR,Restored,0,NA,Flood,4.6,NA,6,UnID Shrimp,Decapod,Benthic Invertebrate,28,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,28,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,28,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,28,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,28,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,28,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,28,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,28,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,28,NA,
2019-05-22T00:00:00Z,1899-12-30T10:15:00Z,TUR,Restored,0,NA,Ebb,1.9,NA,2.5,Tom Cod,Gadidae,Fish,28,NA,
2019-06-19T00:00:00Z,1899-12-30T09:19:00Z,TUR,Armored,0,NA,Ebb,1.2,NA,9.79999999999998,UnID Sculpin,Cottidae,Fish,28,NA,
2019-07-15T00:00:00Z,1899-12-30T10:35:00Z,FAM,Natural,1,NA,Low,-1.6,NA,12,UnID Rockfish,Rockfish,Fish,28,NA,
2019-08-20T00:00:00Z,1899-12-30T11:05:00Z,DOK,Restored,2,NA,NA,NA,NA,28,Stickleback,Stichaeid,Fish,28,NA,
2018-06-12T00:00:00Z,1899-12-30T16:28:00Z,TUR,Armored,0,TBF,Flood,NA,NA,5.114754098360656,Tom Cod,Gadidae,Fish,27,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,27,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,27,NA,
2019-07-16T00:00:00Z,1899-12-30T12:37:00Z,COR,Restored,1,NA,Flood,-1.5,NA,5,Tadpole Sculpin,Cottidae,Fish,27,NA,
2019-04-30T00:00:00Z,1899-12-30T14:01:00Z,TUR,Restored,0,NA,Flood,4.6,NA,6,UnID Shrimp,Decapod,Benthic Invertebrate,26,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Buffalo Sculpin,Cottidae,Fish,26,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Buffalo Sculpin,Cottidae,Fish,26,NA,
2019-08-20T00:00:00Z,1899-12-30T11:34:00Z,DOK,Armored,1,NA,NA,NA,NA,27,Stickleback,Stichaeid,Fish,26,NA,
2019-08-20T00:00:00Z,1899-12-30T11:43:00Z,DOK,Armored,0,NA,NA,NA,NA,22,Stickleback,Stichaeid,Fish,26,NA,
2019-08-20T00:00:00Z,1899-12-30T11:43:00Z,DOK,Armored,0,NA,NA,NA,NA,22,Stickleback,Stichaeid,Fish,26,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Kelp Crab,Decapod,Benthic invertebrate,25,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,25,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Pandalid,Decapod,Benthic Invertebrate,25,NA,
2019-05-22T00:00:00Z,1899-12-30T10:15:00Z,TUR,Restored,0,NA,Ebb,1.9,NA,2.5,Kelp Crab,Decapod,Benthic Invertebrate,25,male,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,25,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,25,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,25,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,25,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,25,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Buffalo Sculpin,Cottidae,Fish,25,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,UnID Shrimp,Decapod,Benthic Invertebrate,25,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Buffalo Sculpin,Cottidae,Fish,25,NA,
2019-06-18T00:00:00Z,1899-12-30T10:05:00Z,COR,Restored,1,NA,Ebb,0.9,NA,6,Tadpole Sculpin,Cottidae,Fish,25,NA,
2018-08-07T00:00:00Z,1899-12-30T12:45:00Z,EDG,Armored,0,JS. GS,NA,NA,NA,NA,Fried Egg Jelly,Jellyfish,Pelagic invertebrate,25,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,24,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Buffalo Sculpin,Cottidae,Fish,24,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,UnID Flatfish,Flatfish,Fish,24,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Buffalo Sculpin,Cottidae,Fish,24,NA,
2019-05-21T00:00:00Z,1899-12-30T12:00:00Z,COR,Restored,0,NA,Ebb,-0.3,NA,4,Buffalo Sculpin,Cottidae,Fish,24,NA,
2019-06-18T00:00:00Z,1899-12-30T10:24:00Z,COR,Restored,0,NA,Ebb,0.2,NA,4,Tadpole Sculpin,Cottidae,Fish,24,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Pandalid,Decapod,Benthic Invertebrate,23,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Pandalid,Decapod,Benthic Invertebrate,23,NA,
2019-04-29T00:00:00Z,1899-12-30T14:17:00Z,FAM,Natural,2,NA,Ebb,4.4,NA,30,UnID Shrimp,Decapod,Benthic Invertebrate,23,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Hippolyte Sp,Decapod,Benthic Invertebrate,23,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,23,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,23,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Buffalo Sculpin,Cottidae,Fish,23,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Buffalo Sculpin,Cottidae,Fish,23,NA,
2019-04-30T00:00:00Z,1899-12-30T12:20:00Z,TUR,Armored,2,NA,Flood,3.9,NA,16,Tom Cod,Gadidae,Fish,23,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Buffalo Sculpin,Cottidae,Fish,23,NA,
2019-06-18T00:00:00Z,1899-12-30T10:05:00Z,COR,Restored,1,NA,Ebb,0.9,NA,6,Tadpole Sculpin,Cottidae,Fish,23,NA,
2019-06-18T00:00:00Z,1899-12-30T10:24:00Z,COR,Restored,0,NA,Ebb,0.2,NA,4,Tadpole Sculpin,Cottidae,Fish,23,NA,
2019-08-22T00:00:00Z,1899-12-30T10:48:00Z,EDG,Armored,0,NA,NA,NA,NA,24.8,Stickleback,Stichaeid,Fish,23,NA,
2018-06-13T00:00:00Z,1899-12-30T10:45:00Z,COR,Restored,1,GS,Flood,NA,NA,1.180327868852459,Staghorn Sculpin,Cottidae,Fish,22,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Buffalo Sculpin,Cottidae,Fish,22,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,UnID Rockfish,Rockfish,Fish,22,YOY Rockfish - Photo in Gdrive,
2019-07-16T00:00:00Z,1899-12-30T13:33:00Z,COR,Armored,2,NA,Flood,0,NA,29.4,Stickleback,Stichaeid,Fish,22,NA,
2019-09-13T00:00:00Z,1899-12-30T12:15:00Z,EDG,Armored,0,NA,NA,NA,NA,9,Stickleback,Stichaeid,Fish,22,NA,
2019-08-22T00:00:00Z,1899-12-30T10:48:00Z,EDG,Armored,0,NA,NA,NA,NA,24.8,Stickleback,Stichaeid,Fish,21,NA,
2018-06-13T00:00:00Z,1899-12-30T11:12:00Z,COR,Natural,2,GS,Flood,NA,NA,6,Kelp Crab,Decapod,Benthic invertebrate,20,NA,
2018-09-12T00:00:00Z,1899-12-30T12:35:00Z,COR,Armored,0,"TBF, MS",NA,NA,NA,NA,UnID Shrimp,Decapod,Benthic invertebrate,20,NA,
2019-04-29T00:00:00Z,1899-12-30T11:45:00Z,COR,Armored,0,NA,Flood,5.2,NA,6,Crab,Decapod,Benthic Invertebrate,20,NA,
2019-04-30T00:00:00Z,1899-12-30T14:01:00Z,TUR,Restored,0,NA,Flood,4.6,NA,6,UnID Shrimp,Decapod,Benthic Invertebrate,20,NA,
2019-04-30T00:00:00Z,1899-12-30T14:01:00Z,TUR,Restored,0,NA,Flood,4.6,NA,6,Kelp Crab,Decapod,Benthic Invertebrate,20,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Pandalid,Decapod,Benthic Invertebrate,20,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Pandalid,Decapod,Benthic Invertebrate,20,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Hippolyte Sp,Decapod,Benthic Invertebrate,20,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,20,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,20,NA,
2019-05-30T00:00:00Z,1899-12-30T09:39:00Z,EDG,Natural,0,NA,Ebb,2.2,NA,4,Helmet Crab,Decapod,Benthic Invertebrate,20,NA,
2019-07-15T00:00:00Z,1899-12-30T14:33:00Z,TUR,Restored,0,NA,Flood,2.4,NA,7,Kelp Crab,Decapod,Benthic Invertebrate,20,NA,
2019-07-16T00:00:00Z,1899-12-30T11:59:00Z,COR,Natural,1,NA,Flood,-1.7,NA,6.6,Kelp Crab,Decapod,Benthic Invertebrate,20,NA,
2019-08-20T00:00:00Z,1899-12-30T15:20:00Z,SHR,Natural,0,NA,NA,NA,NA,7.1,Kelp Crab,Decapod,Benthic Invertebrate,20,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Buffalo Sculpin,Cottidae,Fish,20,NA,
2019-04-29T00:00:00Z,1899-12-30T10:17:00Z,COR,Restored,0,NA,Flood,4.4,NA,4,Buffalo Sculpin,Cottidae,Fish,20,NA,
2019-05-20T00:00:00Z,1899-12-30T11:07:00Z,SHR,Natural,2,NA,Ebb,-0.3,NA,37,Chum,Salmon,Fish,20,NA,
2019-05-20T00:00:00Z,1899-12-30T11:07:00Z,SHR,Natural,2,NA,Ebb,-0.3,NA,37,Chum,Salmon,Fish,20,NA,
2019-05-21T00:00:00Z,1899-12-30T11:42:00Z,COR,Restored,1,NA,Ebb,1.3,NA,4,Buffalo Sculpin,Cottidae,Fish,20,NA,
